idJFLHA65PE83EF6C	None	None	6040
idVJ4YKDE5KE9NJBW	idJFLHA65PE83EF6C	None	2407
idJU2EFZNDSCO6FUT	idJFLHA65PE83EF6C	None	3633
idCYW5V34C4K272SR	idVJ4YKDE5KE9NJBW	None	1130
id0LNTDW8J594VIID	idVJ4YKDE5KE9NJBW	None	1277
idAE4ZT14LZ4KSXWN	idJU2EFZNDSCO6FUT	None	1950
id982CXEX0CEUOMW7	idJU2EFZNDSCO6FUT	None	1683
id7W16ETQ5OW6FBVO	idCYW5V34C4K272SR	None	780
id31G0Y7HJ0Q3ZR8B	idCYW5V34C4K272SR	None	350
idNYR8T1UJ8FQR0ZR	id0LNTDW8J594VIID	None	882
id06V7R1ZQ5UPSKK0	id0LNTDW8J594VIID	None	395
idVLYRMQBKUGCDQ1U	idAE4ZT14LZ4KSXWN	None	1036
idPY5YPT6U772ETB6	idAE4ZT14LZ4KSXWN	None	914
id0LEBNM9J6IQD3XX	id982CXEX0CEUOMW7	None	703
id9BBX2PA0150V7P5	id982CXEX0CEUOMW7	None	980
id2HAFCFGWPBBBW43	id7W16ETQ5OW6FBVO	4940	1
idG29LCR6ZTCV8VNF	id7W16ETQ5OW6FBVO	None	779
idALENAT4RW27LPMZ	id31G0Y7HJ0Q3ZR8B	None	324
idFRVID9ZD649WGLZ	id31G0Y7HJ0Q3ZR8B	None	26
idTVSM6RE8NV6VU3R	idNYR8T1UJ8FQR0ZR	None	659
id2QR2FK735DDTNYI	idNYR8T1UJ8FQR0ZR	None	223
id14RUKE2O2PERJ9R	id06V7R1ZQ5UPSKK0	None	294
id0LLEXKOE6YCIR6B	id06V7R1ZQ5UPSKK0	None	101
idMXYXIQ89EKOU3B9	idVLYRMQBKUGCDQ1U	None	455
id8OG9UXMYZT44ALD	idVLYRMQBKUGCDQ1U	None	581
idM8KO1K15IY64YTR	idPY5YPT6U772ETB6	None	319
idV14C308UNNMRA07	idPY5YPT6U772ETB6	None	595
id027LZG97V78M7GZ	id0LEBNM9J6IQD3XX	None	550
id2O226X6US5H6R5X	id0LEBNM9J6IQD3XX	None	153
idSP23LQK0T7ASUNL	id9BBX2PA0150V7P5	None	423
idG0ASR5CO6Q88TRQ	id9BBX2PA0150V7P5	None	557
idFNFWVWYWGBII2WI	idG29LCR6ZTCV8VNF	None	352
id9C4U27G8DPCNFGZ	idG29LCR6ZTCV8VNF	None	427
idHL01H7G5YQMWGKR	idALENAT4RW27LPMZ	2414	1
id1099NEL134WWN9D	idALENAT4RW27LPMZ	None	323
idJQC91BIXRAMGS8A	idFRVID9ZD649WGLZ	None	24
id2OWABG5C4RH3W60	idFRVID9ZD649WGLZ	None	2
id8LUSXRL3KA80PM2	idTVSM6RE8NV6VU3R	None	431
idA0BO79EE7XX5CDA	idTVSM6RE8NV6VU3R	None	228
idKJ8EUKADFJNC1ZU	id2QR2FK735DDTNYI	4015	1
idVCWR3O3BC5GUHNQ	id2QR2FK735DDTNYI	None	222
id8PH7NZ2RQHT0XGQ	id14RUKE2O2PERJ9R	None	203
idYJG2O5H0GRIHI67	id14RUKE2O2PERJ9R	None	91
idGKDHGJIH4XG9BFN	id0LLEXKOE6YCIR6B	None	8
idZFEUTDCGBE4QOQL	id0LLEXKOE6YCIR6B	None	93
idTSHCGDI87V8M5OJ	idMXYXIQ89EKOU3B9	None	312
idNKUD1PT3XW3WE70	idMXYXIQ89EKOU3B9	None	143
