idJFLHA65PE83EF6C	None	None	6040
idVJ4YKDE5KE9NJBW	idJFLHA65PE83EF6C	None	2846
id0LEBNM9J6IQD3XX	idJFLHA65PE83EF6C	None	3194
idCYW5V34C4K272SR	idVJ4YKDE5KE9NJBW	None	1524
id0LNTDW8J594VIID	idVJ4YKDE5KE9NJBW	None	1322
idVLYRMQBKUGCDQ1U	id0LEBNM9J6IQD3XX	None	1364
idPY5YPT6U772ETB6	id0LEBNM9J6IQD3XX	None	1830
idJU2EFZNDSCO6FUT	idCYW5V34C4K272SR	None	839
idUJFY5D1MX09QQ8X	idCYW5V34C4K272SR	None	685
idNYR8T1UJ8FQR0ZR	id0LNTDW8J594VIID	None	764
idAE4ZT14LZ4KSXWN	id0LNTDW8J594VIID	None	558
idSP23LQK0T7ASUNL	idVLYRMQBKUGCDQ1U	None	637
id0SQK3WM6LDY3IPY	idVLYRMQBKUGCDQ1U	None	727
id9BBX2PA0150V7P5	idPY5YPT6U772ETB6	None	1230
idRXY0RWKRNO7AQSP	idPY5YPT6U772ETB6	None	600
idR9ET4WRPM37B6EA	idJU2EFZNDSCO6FUT	688	1
id982CXEX0CEUOMW7	idJU2EFZNDSCO6FUT	None	838
idHL01H7G5YQMWGKR	idUJFY5D1MX09QQ8X	2414	1
idSLVPHP9PUOA1C9R	idUJFY5D1MX09QQ8X	None	684
idTVSM6RE8NV6VU3R	idNYR8T1UJ8FQR0ZR	None	587
idG45G89IQPEVZS7W	idNYR8T1UJ8FQR0ZR	None	177
id7W16ETQ5OW6FBVO	idAE4ZT14LZ4KSXWN	None	43
idVCWR3O3BC5GUHNQ	idAE4ZT14LZ4KSXWN	None	515
idM8KO1K15IY64YTR	idSP23LQK0T7ASUNL	None	439
idX3SJJIN1QA797Y1	idSP23LQK0T7ASUNL	None	198
idGKDHGJIH4XG9BFN	id0SQK3WM6LDY3IPY	None	174
idOC776TJ5Q57UPP2	id0SQK3WM6LDY3IPY	None	553
id027LZG97V78M7GZ	id9BBX2PA0150V7P5	None	943
id3C1BMHTLQ71KS5E	id9BBX2PA0150V7P5	None	287
idSNXFZDPLKD4D6NC	idRXY0RWKRNO7AQSP	None	98
idXI7138D1SQ35YD0	idRXY0RWKRNO7AQSP	None	502
id14RUKE2O2PERJ9R	id982CXEX0CEUOMW7	None	433
idJ4AA7UXMHSI57T5	id982CXEX0CEUOMW7	None	405
id0GRYP4DQGEJ2EOF	idSLVPHP9PUOA1C9R	None	513
id3F6M0VPQS1GC8DS	idSLVPHP9PUOA1C9R	None	171
id8LUSXRL3KA80PM2	idTVSM6RE8NV6VU3R	None	387
idY5BTNBD7650NUGZ	idTVSM6RE8NV6VU3R	None	200
idZ9M43U27G83FEML	idG45G89IQPEVZS7W	4800	1
id06V7R1ZQ5UPSKK0	idG45G89IQPEVZS7W	None	176
idK45I8EJ8PK66ZUI	id7W16ETQ5OW6FBVO	694	1
idA0BO79EE7XX5CDA	id7W16ETQ5OW6FBVO	None	42
idK734B3GBX4EIVWS	idVCWR3O3BC5GUHNQ	4767	1
idOIBB05VWJ5J3QW8	idVCWR3O3BC5GUHNQ	None	514
idK27IW79BN6PBIWW	idM8KO1K15IY64YTR	None	262
idT947YI4M1N8N7UA	idM8KO1K15IY64YTR	None	177
idX8R7QSQDYPDUTWK	idX3SJJIN1QA797Y1	None	128
id37A9H4F52WGSLBH	idX3SJJIN1QA797Y1	None	70
idV14C308UNNMRA07	idGKDHGJIH4XG9BFN	None	49
idYIFCPP8CJG137WV	idGKDHGJIH4XG9BFN	None	125
idCM7Q23IFMEVVHSH	idOC776TJ5Q57UPP2	None	341
idP15D66QFLF2HEYN	idOC776TJ5Q57UPP2	None	212
idT4BBSH2PZ0NC1ZH	id027LZG97V78M7GZ	2137	1
id2QR2FK735DDTNYI	id027LZG97V78M7GZ	None	942
id8V41PDI0Z80QV7H	id3C1BMHTLQ71KS5E	None	272
idDYJUTKI3H6T19S7	id3C1BMHTLQ71KS5E	None	15
id80RWSQNBCS7JDQN	idSNXFZDPLKD4D6NC	None	24
idUN06G49SNQ1I1RH	idSNXFZDPLKD4D6NC	None	74
idJDWXFTEA7XXB9BZ	idXI7138D1SQ35YD0	None	477
id0RDR88TCRA3B9MR	idXI7138D1SQ35YD0	None	25
id0LLEXKOE6YCIR6B	id14RUKE2O2PERJ9R	None	290
idYZDCVUDSWOHZ6J0	id14RUKE2O2PERJ9R	None	143
idBLL1SWAIK32GBLL	idJ4AA7UXMHSI57T5	None	160
idLYFIJII8TSMP60S	idJ4AA7UXMHSI57T5	None	245
idVR34NZFS8UXG7AS	id0GRYP4DQGEJ2EOF	None	167
idS9PPW1IITNTV7MB	id0GRYP4DQGEJ2EOF	None	346
idJ0HSO3QYFPPEXBL	id3F6M0VPQS1GC8DS	None	158
idTJPJ5YV4W2F5N4E	id3F6M0VPQS1GC8DS	None	13
idNHQ7X4SN8ZFXZZY	id8LUSXRL3KA80PM2	None	272
idW329TO1DPJYVPUU	id8LUSXRL3KA80PM2	None	115
id1XXUKIG9TAU0F3D	idY5BTNBD7650NUGZ	None	88
idNSVUFE5VNISJ24G	idY5BTNBD7650NUGZ	None	112
idQP4YRT96C6KDFGU	id06V7R1ZQ5UPSKK0	None	54
idKXZDNC7CZL0G2Z6	id06V7R1ZQ5UPSKK0	None	122
idH7JT3C0RCLRJTJ3	idA0BO79EE7XX5CDA	5730	1
idGQANZY9BMJGVG8F	idA0BO79EE7XX5CDA	None	41
id67HK0VIE9EG992W	idOIBB05VWJ5J3QW8	None	437
idJJ3AU98HA36Q30D	idOIBB05VWJ5J3QW8	None	77
idVMKMUFJTW407TSZ	idK27IW79BN6PBIWW	None	250
id37UXBQ0CRT9I4IB	idK27IW79BN6PBIWW	None	12
id8OG9UXMYZT44ALD	idT947YI4M1N8N7UA	None	29
idTSHCGDI87V8M5OJ	idT947YI4M1N8N7UA	None	148
idQX6Z3AJU6P6ZF4F	idX8R7QSQDYPDUTWK	None	37
idEG39F84F70GHBY9	idX8R7QSQDYPDUTWK	None	91
