idJFLHA65PE83EF6C	None	None	3706
idVJ4YKDE5KE9NJBW	idJFLHA65PE83EF6C	None	2588
idJU2EFZNDSCO6FUT	idJFLHA65PE83EF6C	None	1118
idCYW5V34C4K272SR	idVJ4YKDE5KE9NJBW	None	993
id7W16ETQ5OW6FBVO	idVJ4YKDE5KE9NJBW	None	1595
idNYR8T1UJ8FQR0ZR	idJU2EFZNDSCO6FUT	None	799
idK27IW79BN6PBIWW	idJU2EFZNDSCO6FUT	None	319
id0LNTDW8J594VIID	idCYW5V34C4K272SR	None	991
idAE4ZT14LZ4KSXWN	idCYW5V34C4K272SR	None	2
idG45G89IQPEVZS7W	id7W16ETQ5OW6FBVO	None	686
idSP23LQK0T7ASUNL	id7W16ETQ5OW6FBVO	None	909
id0LEBNM9J6IQD3XX	idNYR8T1UJ8FQR0ZR	None	542
id67HK0VIE9EG992W	idNYR8T1UJ8FQR0ZR	None	257
idYIFCPP8CJG137WV	idK27IW79BN6PBIWW	None	188
idCM7Q23IFMEVVHSH	idK27IW79BN6PBIWW	None	131
idTVSM6RE8NV6VU3R	id0LNTDW8J594VIID	None	3
id8LUSXRL3KA80PM2	id0LNTDW8J594VIID	None	988
idHL01H7G5YQMWGKR	idAE4ZT14LZ4KSXWN	2655	1
idK734B3GBX4EIVWS	idAE4ZT14LZ4KSXWN	724	1
id06V7R1ZQ5UPSKK0	idG45G89IQPEVZS7W	None	84
idPY5YPT6U772ETB6	idG45G89IQPEVZS7W	None	602
idA0BO79EE7XX5CDA	idSP23LQK0T7ASUNL	None	202
idV14C308UNNMRA07	idSP23LQK0T7ASUNL	None	707
idVLYRMQBKUGCDQ1U	id0LEBNM9J6IQD3XX	None	296
idG29LCR6ZTCV8VNF	id0LEBNM9J6IQD3XX	None	246
id5I8MASQOKII6E9B	id67HK0VIE9EG992W	2877	1
idKXZDNC7CZL0G2Z6	id67HK0VIE9EG992W	None	256
idVRM6MSE5BEP1BUW	idYIFCPP8CJG137WV	None	117
idNSVUFE5VNISJ24G	idYIFCPP8CJG137WV	None	71
id0I57FTHCIQ9TY47	idCM7Q23IFMEVVHSH	None	73
idOKMPPG82IOKCZ6Z	idCM7Q23IFMEVVHSH	None	58
id2HAFCFGWPBBBW43	idTVSM6RE8NV6VU3R	196	1
id982CXEX0CEUOMW7	idTVSM6RE8NV6VU3R	None	2
idKJ8EUKADFJNC1ZU	id8LUSXRL3KA80PM2	880	1
id9BBX2PA0150V7P5	id8LUSXRL3KA80PM2	None	987
idZR3QEJETRTZMXXP	id06V7R1ZQ5UPSKK0	None	77
id3SSLVDZIIX3MU5I	id06V7R1ZQ5UPSKK0	None	7
id14RUKE2O2PERJ9R	idPY5YPT6U772ETB6	None	567
idGQANZY9BMJGVG8F	idPY5YPT6U772ETB6	None	35
idCT5B1K1VSGF0V7C	idA0BO79EE7XX5CDA	3382	1
idZFEUTDCGBE4QOQL	idA0BO79EE7XX5CDA	None	201
id9C4U27G8DPCNFGZ	idV14C308UNNMRA07	None	288
idOIBB05VWJ5J3QW8	idV14C308UNNMRA07	None	419
id8V41PDI0Z80QV7H	idVLYRMQBKUGCDQ1U	None	141
idVMKMUFJTW407TSZ	idVLYRMQBKUGCDQ1U	None	155
idDWA6CMTM4YSU9Y0	idG29LCR6ZTCV8VNF	None	116
idOC776TJ5Q57UPP2	idG29LCR6ZTCV8VNF	None	130
idR9ET4WRPM37B6EA	idKXZDNC7CZL0G2Z6	2803	1
id3BGG28O95KG7I79	idKXZDNC7CZL0G2Z6	None	255
idJW3F08IY7FKM0LD	idVRM6MSE5BEP1BUW	None	114
id4TZIPF1EQ3YXDY1	idVRM6MSE5BEP1BUW	None	3
id3EQE1MGZM36PXN6	idNSVUFE5VNISJ24G	1284	1
idRUM13U9J2BW2UBH	idNSVUFE5VNISJ24G	None	70
idDV5395OJA0OPBYR	id0I57FTHCIQ9TY47	None	16
id5WRJP3CMPYYJ6HY	id0I57FTHCIQ9TY47	None	57
idNPAZYZNJ3JJJYME	idOKMPPG82IOKCZ6Z	None	39
idZJ0PUUEJOG4AKBE	idOKMPPG82IOKCZ6Z	None	19
idF79HPQXIBZCCNJU	id982CXEX0CEUOMW7	1234	1
idY5DB2FS1VJ5PBWX	id982CXEX0CEUOMW7	834	1
id0LLEXKOE6YCIR6B	id9BBX2PA0150V7P5	None	535
idFNFWVWYWGBII2WI	id9BBX2PA0150V7P5	None	452
idEQ6WGQ9IOU5A8BN	idZR3QEJETRTZMXXP	None	58
idDP7UUHLQ61C8UJI	idZR3QEJETRTZMXXP	None	19
id1SSRLZ50ZAKRJDB	id3SSLVDZIIX3MU5I	2773	1
id5KY4UE9VCOF56LZ	id3SSLVDZIIX3MU5I	None	6
id3C1BMHTLQ71KS5E	id14RUKE2O2PERJ9R	None	268
idH5XNLUJCD4G8OHR	id14RUKE2O2PERJ9R	None	299
idK45I8EJ8PK66ZUI	idGQANZY9BMJGVG8F	3236	1
idHULSA67NPLUOCPD	idGQANZY9BMJGVG8F	None	34
idB8OHYR69OQTEESV	idZFEUTDCGBE4QOQL	3024	1
id8PH7NZ2RQHT0XGQ	idZFEUTDCGBE4QOQL	None	200
idNHQ7X4SN8ZFXZZY	id9C4U27G8DPCNFGZ	None	266
id37UXBQ0CRT9I4IB	id9C4U27G8DPCNFGZ	None	22
idQP4YRT96C6KDFGU	idOIBB05VWJ5J3QW8	None	273
idMXYXIQ89EKOU3B9	idOIBB05VWJ5J3QW8	None	146
idW5LQWXGGC2US1NB	id8V41PDI0Z80QV7H	None	76
idCS6MVL4SRKXPF5F	id8V41PDI0Z80QV7H	None	65
idIFWQDTMWMC95IZ3	idVMKMUFJTW407TSZ	None	20
idI3ZMTFYFIZ2DI9R	idVMKMUFJTW407TSZ	None	135
idSZ0XOSAURH8CN8X	idDWA6CMTM4YSU9Y0	931	1
idUTAFPYWNYAM8P32	idDWA6CMTM4YSU9Y0	None	115
idOZP1UB8NIMV7SWX	idOC776TJ5Q57UPP2	None	128
id3ADR3GW6B3PX3L7	idOC776TJ5Q57UPP2	None	2
idEZOT3B9KFKA3C2Z	id3BGG28O95KG7I79	None	110
idSNV48OXF1MOIE6G	id3BGG28O95KG7I79	None	145
idC7N0JEFICYZ11P0	idJW3F08IY7FKM0LD	None	112
idM415OGQ2CUFO5ZD	idJW3F08IY7FKM0LD	None	2
idI08GSFXDJTUINPX	id4TZIPF1EQ3YXDY1	1830	1
idJ8I48G5ITP9E3WI	id4TZIPF1EQ3YXDY1	None	2
idFVEAZRF6WK8RV65	idRUM13U9J2BW2UBH	None	42
idBI5B08L49A717AN	idRUM13U9J2BW2UBH	None	28
idG9EVEMCLN4WIJGQ	idDV5395OJA0OPBYR	None	5
idPHC5JWCZNAB0W2P	idDV5395OJA0OPBYR	None	11
idHXSU5S44SJNEI46	id5WRJP3CMPYYJ6HY	None	30
idM2H5ZS9PD4LW72Z	id5WRJP3CMPYYJ6HY	None	27
idEMWXH8AJUMHZJMV	idNPAZYZNJ3JJJYME	None	35
idB3UBM6AY5MCY99Z	idNPAZYZNJ3JJJYME	None	4
id08QI933LA9HZ9A4	idZJ0PUUEJOG4AKBE	3614	1
idN51ROLIK57RZQJQ	idZJ0PUUEJOG4AKBE	None	18
id027LZG97V78M7GZ	id0LLEXKOE6YCIR6B	None	313
id2QR2FK735DDTNYI	id0LLEXKOE6YCIR6B	None	222
idM8KO1K15IY64YTR	idFNFWVWYWGBII2WI	None	353
id7386CHEB086HEOD	idFNFWVWYWGBII2WI	None	99
id93V79P4FHEEFHZ5	idEQ6WGQ9IOU5A8BN	None	36
idHJ3ABOEK8XOLIXI	idEQ6WGQ9IOU5A8BN	None	22
id3W8UKYYJC61R4TI	idDP7UUHLQ61C8UJI	None	14
idTHSZO7SQC235DFZ	idDP7UUHLQ61C8UJI	None	5
id21IAJ4LDQKR8A8M	id5KY4UE9VCOF56LZ	None	2
idMS74VM2FHOO4HGF	id5KY4UE9VCOF56LZ	None	4
id0AR4S7TV6R8X6ZL	id3C1BMHTLQ71KS5E	None	151
id6GDU9YCJXERKT2X	id3C1BMHTLQ71KS5E	None	117
idLJ5GT7QLYW8R427	idH5XNLUJCD4G8OHR	None	37
idYDOCHJIH3Y8VGR9	idH5XNLUJCD4G8OHR	None	262
idIAC4AZRZ1NJJVOI	idHULSA67NPLUOCPD	None	18
id7EHKT7S8TUMKOIM	idHULSA67NPLUOCPD	None	16
idRTLKSTN76PVGHQ3	id8PH7NZ2RQHT0XGQ	None	83
idIVEATIZXT1P9EPE	id8PH7NZ2RQHT0XGQ	None	117
idYDP26AAMYO0HFDG	idNHQ7X4SN8ZFXZZY	None	55
idOBUS4690FYBD8JX	idNHQ7X4SN8ZFXZZY	None	211
idZXVGRM8IWXR64C7	id37UXBQ0CRT9I4IB	3317	1
idEYYDA1AMGQZ7K3J	id37UXBQ0CRT9I4IB	None	21
id51PKQ10E7JW6VQ8	idQP4YRT96C6KDFGU	None	256
idYJG2O5H0GRIHI67	idQP4YRT96C6KDFGU	None	17
id17MFAL8F6TE9CCZ	idMXYXIQ89EKOU3B9	None	116
id1L2TYVPPIQ97MKH	idMXYXIQ89EKOU3B9	None	30
idIUG5NT8WLCCGHLX	idW5LQWXGGC2US1NB	None	43
idH5O1DFB2I632LFS	idW5LQWXGGC2US1NB	None	33
idLP8XT4QNVKP7OIP	idCS6MVL4SRKXPF5F	None	41
idIUWJ7EFEUR5B60X	idCS6MVL4SRKXPF5F	None	24
idVT1KYZASSUPJM22	idIFWQDTMWMC95IZ3	1435	1
idSPKHMJU4IJRKW7O	idIFWQDTMWMC95IZ3	None	19
idR6UHJNUJXDGJY71	idI3ZMTFYFIZ2DI9R	None	90
idH4LIKMD5BW0S68R	idI3ZMTFYFIZ2DI9R	None	45
idJUXD6RMMVKL4MJ4	idUTAFPYWNYAM8P32	None	40
id6UAWDU6N9BW6ASK	idUTAFPYWNYAM8P32	None	75
idU6S0EZSCVKR8ROE	idOZP1UB8NIMV7SWX	None	65
idXNEF1JYEOV5TAV3	idOZP1UB8NIMV7SWX	None	63
id78GZHFMDYTPZLMM	id3ADR3GW6B3PX3L7	2796	1
idMEVBLKTF1TFZEOU	id3ADR3GW6B3PX3L7	1988	1
idVOYE38I7DQ6L32E	idEZOT3B9KFKA3C2Z	None	68
id81LIPE3JYJ9G3FR	idEZOT3B9KFKA3C2Z	None	42
idKZYAQVLEED1WR2G	idSNV48OXF1MOIE6G	None	80
idVOKPSH0HWGFHNSQ	idSNV48OXF1MOIE6G	None	65
idT947YI4M1N8N7UA	idC7N0JEFICYZ11P0	None	77
idZG6UT9GGFTAAUEF	idC7N0JEFICYZ11P0	None	35
idZD1TULF9W2FS712	idM415OGQ2CUFO5ZD	2727	1
idZ86ZWMPE3NELPLT	idM415OGQ2CUFO5ZD	2471	1
id8FUKNR1YNPJ3FVI	idJ8I48G5ITP9E3WI	614	1
idF7A6U3QATQQ04FK	idJ8I48G5ITP9E3WI	18	1
idODB15F1MN37NATY	idFVEAZRF6WK8RV65	None	35
idFII4TN802B55PHJ	idFVEAZRF6WK8RV65	None	7
id1738LB6UGD8XXG2	idBI5B08L49A717AN	None	10
id9H9AD8K6PDT1IJO	idBI5B08L49A717AN	None	18
idH470C46I6KNT9WP	idG9EVEMCLN4WIJGQ	None	3
idFLZKNSE4U79X597	idG9EVEMCLN4WIJGQ	None	2
idCP19RBT4H890GUP	idPHC5JWCZNAB0W2P	None	8
idXSPV4TII9GSRVI6	idPHC5JWCZNAB0W2P	None	3
idQQLFI4BGHRE3GVG	idHXSU5S44SJNEI46	None	19
idS4NQ8GRUFE05UCZ	idHXSU5S44SJNEI46	None	11
idSZTSWPWWA93B05H	idM2H5ZS9PD4LW72Z	None	19
idFTPWRD7PHBQRNZP	idM2H5ZS9PD4LW72Z	None	8
